date,sales,units_sold,COGs,mean_discount,mean_selling_price,mean_tranaction_sales,mean_units_sold,mean_COGs
2018-10-20,5486.459999999997,940.0,2074.72,0.006093750000000001,6.208346456692913,43.200472440944864,7.4015748031496065,16.336377952755903
2018-10-21,8048.910000000003,891.0,3058.6300000000006,0.012320000000000006,9.821475409836065,65.97467213114756,7.30327868852459,25.070737704918038
2018-10-22,30150.310000000005,3502.0,11397.770000000002,0.018771186440677896,9.057310195227748,65.40197396963124,7.596529284164859,24.724013015184386
2018-10-23,28213.660000000003,3297.0,10633.499999999998,0.01662817551963043,9.192740046838388,66.07414519906324,7.721311475409836,24.902810304449645
2018-10-24,21502.78000000001,2459.0,8156.369999999997,0.01294117647058824,9.420491329479747,62.14676300578037,7.106936416184971,23.57332369942196
2018-10-25,13536.729999999992,1808.0,5142.729999999999,0.012936170212765965,8.548760683760682,57.84927350427347,7.726495726495727,21.977478632478626
2018-10-26,16043.259999999991,2014.0,6118.550000000002,0.01747899159663866,9.158669527896993,68.85519313304717,8.643776824034335,26.259871244635203
2018-10-27,4521.260000000002,728.0,1710.2900000000004,0.01700000000000001,7.036421052631579,47.59221052631581,7.663157894736842,18.003052631578953
2018-10-28,5993.89,556.0,2271.020000000001,0.01162790697674419,10.630240963855421,72.2155421686747,6.698795180722891,27.361686746987964
2018-10-29,25445.02999999999,2706.0,9577.089999999998,0.01901098901098895,10.069083333333316,70.68063888888886,7.516666666666667,26.603027777777772
2018-10-30,13837.020000000004,1703.0,5244.56,0.013600000000000008,8.701417004048583,56.020323886639694,6.894736842105263,21.233036437246966
2018-10-31,19546.87000000001,2200.0,7374.339999999998,0.017948717948717916,9.915074074074063,72.39581481481486,8.148148148148149,27.312370370370363
2018-11-01,25005.560000000005,2238.0,9395.010000000007,0.023088235294117642,11.42083333333332,94.71803030303032,8.477272727272727,35.58715909090912
2018-11-02,16363.729999999994,1602.0,6167.049999999998,0.016619718309859165,10.091078431372543,80.21436274509801,7.852941176470588,30.230637254901954
2018-11-03,10254.31,1338.0,3887.8300000000017,0.010273224043715853,7.984777777777777,56.96838888888889,7.433333333333334,21.599055555555566
2018-11-04,7936.099999999998,910.0,2996.4999999999995,0.01052631578947369,9.009999999999998,70.85803571428569,8.125,26.75446428571428
2018-11-05,34340.10999999997,3807.0,13062.699999999999,0.02313346228239835,9.703812375249486,68.54313373253487,7.598802395209581,26.07325349301397
2018-11-06,29955.560000000016,3463.0,11312.140000000005,0.021548974943052312,9.415831381733,70.15353629976585,8.110070257611241,26.492131147540995
2018-11-07,25009.270000000008,2583.0,9434.309999999996,0.023695014662756562,9.9827596439169,74.21148367952524,7.664688427299703,27.994985163204735
2018-11-08,24035.679999999986,2452.0,9085.179999999993,0.016730245231607592,10.305027932960876,67.13877094972064,6.849162011173185,25.37759776536311
2018-11-09,13402.979999999992,1813.0,4965.500000000002,0.018550724637681173,8.329803921568626,65.70088235294114,8.887254901960784,24.340686274509814
2018-11-10,8996.789999999999,1049.0,3376.8599999999997,0.019008264462809926,9.518655462184878,75.60327731092435,8.815126050420169,28.376974789915963
