date,product_id,sales
2016-12-25,1609877.0,0.0
2016-12-25,1609884.0,0.0
2016-12-25,1609891.0,0.0
2016-12-25,1609898.0,0.0
2016-12-25,1609912.0,0.0
2016-12-25,1609926.0,0.0
2016-12-25,1609961.0,0.0
2016-12-26,383372.0,0.0
2016-12-26,383379.0,67.15
2016-12-26,383386.0,41.14
2016-12-26,383393.0,95.52
2016-12-26,383400.0,282.08000000000004
2016-12-26,384212.0,0.0
2016-12-26,384219.0,36.96
2016-12-26,384226.0,89.08000000000001
2016-12-26,384233.0,48.87000000000001
2016-12-26,384240.0,94.38
2016-12-26,384254.0,0.0
2016-12-26,384261.0,0.0
2016-12-26,384268.0,0.0
2016-12-26,384275.0,0.0
2016-12-26,384282.0,0.0
2016-12-26,384296.0,0.0
2016-12-26,384303.0,0.0
2016-12-26,384310.0,0.0
2016-12-26,384317.0,0.0
2016-12-26,384324.0,0.0
2016-12-26,384338.0,0.0
2016-12-26,384345.0,0.0
2016-12-26,384352.0,0.0
2016-12-26,384359.0,0.0
2016-12-26,384366.0,0.0
2016-12-26,569040.0,0.0
2016-12-26,569047.0,0.0
2016-12-26,569054.0,0.0
2016-12-26,569061.0,0.0
2016-12-26,569068.0,0.0
2016-12-26,569768.0,0.0
2016-12-26,569775.0,0.0
2016-12-26,569782.0,0.0
2016-12-26,569789.0,0.0
2016-12-26,569796.0,0.0
2016-12-26,569824.0,0.0
2016-12-26,569831.0,0.0
2016-12-26,569838.0,0.0
2016-12-26,569845.0,0.0
2016-12-26,569852.0,0.0
2016-12-26,569880.0,0.0
2016-12-26,569887.0,0.0
2016-12-26,569894.0,0.0
2016-12-26,569901.0,0.0
2016-12-26,569908.0,0.0
2016-12-26,569936.0,0.0
2016-12-26,569943.0,0.0
2016-12-26,569950.0,0.0
2016-12-26,569957.0,0.0
2016-12-26,569964.0,0.0
2016-12-26,1609450.0,0.0
2016-12-26,1609457.0,0.0
2016-12-26,1609464.0,40.0
2016-12-26,1609870.0,33.17999999999999
2016-12-26,1609877.0,44.73
2016-12-26,1609884.0,78.56
2016-12-26,1609891.0,0.0
